customer_id,nombre,edad,genero,segmento,fecha_registro,saldo_cuenta,limite_credito,score_crediticio,pais_residencia,activo
1498,Cliente_498,19.0,F,basic,2020-09-06 00:00:00,784.5808885970391,5426.530900091172,485.0,Mexico,True
1499,Cliente_499,21.0,M,silver,2020-09-06 12:00:00,1691.609275676943,4566.998102855622,643.0,Chile,True
1500,Cliente_500,25.0,F,gold,2020-09-07 00:00:00,4448.943875074146,8186.140274181457,652.0,Chile,True
1501,Cliente_501,54.0,F,basic,2020-09-07 12:00:00,34407.78781396403,11693.96595117844,371.0,Chile,False
1502,Cliente_502,48.0,F,basic,2020-09-08 00:00:00,2228.023516850646,7393.995295313996,311.0,Mexico,True
1503,Cliente_503,56.0,M,silver,2020-09-08 12:00:00,3626.947716078257,5552.634222809499,691.0,Colombia,True
1504,Cliente_504,24.0,O,basic,2020-09-09 00:00:00,537.9291379108139,9077.099901478055,377.0,Chile,True
1505,Cliente_505,10.0,F,silver,2020-09-09 12:00:00,1542.501427526098,9178.87167603962,573.0,Peru,True
1506,Cliente_506,49.0,M,basic,2020-09-10 00:00:00,252.6071235057619,22359.538967312965,535.0,Chile,True
1507,Cliente_507,39.0,F,silver,2020-09-10 12:00:00,45925.157948284344,4970.881542452848,403.0,Chile,False
1508,Cliente_508,28.0,F,gold,2020-09-11 00:00:00,307.91814164477233,7414.055759549065,693.0,Chile,True
1509,Cliente_509,54.0,F,gold,2020-09-11 12:00:00,1601.8505101441294,30280.811899735352,336.0,Mexico,True
1510,Cliente_510,59.0,F,premium,2020-09-12 00:00:00,2508.8063391277615,3054.569045793237,584.0,Chile,True
1511,Cliente_511,65.0,F,silver,2020-09-12 12:00:00,24889.059941674095,6051.1245696108535,403.0,Peru,True
1512,Cliente_512,24.0,F,silver,2020-09-13 00:00:00,3899.4854380345637,3898.9683589518695,599.0,Colombia,True
1513,Cliente_513,58.0,F,premium,2020-09-13 12:00:00,552.4725046862604,2971.148205941622,829.0,Mexico,True
1514,Cliente_514,45.0,M,basic,2020-09-14 00:00:00,2075.1351190435416,9703.30209975144,,Mexico,False
1515,Cliente_515,,F,basic,2020-09-14 12:00:00,3207.224509169987,23489.578005827614,664.0,Mexico,True
1516,Cliente_516,58.0,F,silver,2020-09-15 00:00:00,1373.8783303252326,43397.12160909511,831.0,Colombia,True
1517,Cliente_517,26.0,F,basic,2020-09-15 12:00:00,1223.2229878609987,7834.85573500419,724.0,Argentina,True
1518,Cliente_518,30.0,F,basic,2020-09-16 00:00:00,1121.0140194066455,12135.080349588728,802.0,Mexico,True
1519,Cliente_519,53.0,M,premium,2020-09-16 12:00:00,1160.4373432636407,12495.87407814649,653.0,Mexico,False
1520,Cliente_520,30.0,F,silver,2020-09-17 00:00:00,975.0941468338534,6871.73492798475,462.0,Mexico,True
1521,Cliente_521,46.0,M,basic,2020-09-17 12:00:00,1016.901333221237,22572.599335484432,484.0,Peru,True
1522,Cliente_522,32.0,F,gold,2020-09-18 00:00:00,1971.7738122543462,7103.906356064485,675.0,Colombia,True
1523,Cliente_523,42.0,F,gold,2020-09-18 12:00:00,7187.989025407595,19316.796762379316,573.0,Peru,True
1524,Cliente_524,43.0,M,gold,2020-09-19 00:00:00,634.4142179498133,6092.177865947011,396.0,Mexico,True
1525,Cliente_525,25.0,M,gold,2020-09-19 12:00:00,1103.0344071040668,3221.2803181893514,804.0,Colombia,True
1526,Cliente_526,43.0,F,basic,2020-09-20 00:00:00,3121.3382645082024,3385.734790552327,442.0,Colombia,False
1527,Cliente_527,32.0,F,basic,2020-09-20 12:00:00,5465.733432794125,2219.933736814247,728.0,Mexico,True
1528,Cliente_528,25.0,M,premium,2020-09-21 00:00:00,17259.0005322152,22265.226011030085,674.0,Chile,False
1529,Cliente_529,23.0,M,basic,2020-09-21 12:00:00,6797.912065096852,22510.781420763476,830.0,Mexico,True
1530,Cliente_530,23.0,M,gold,2020-09-22 00:00:00,3509.89773740495,4575.841170771875,344.0,Peru,False
1531,Cliente_531,30.0,F,silver,2020-09-22 12:00:00,2813.1474195011097,3449.3492984203713,402.0,Colombia,True
1532,Cliente_532,48.0,O,silver,2020-09-23 00:00:00,2508.664361593229,4354.21016534147,551.0,Argentina,True
1533,Cliente_533,,F,gold,2020-09-23 12:00:00,719.3708907891347,9343.273297727357,456.0,Chile,True
1534,Cliente_534,41.0,F,silver,2020-09-24 00:00:00,4669.4206101992395,3832.582512609737,,Mexico,True
1535,Cliente_535,45.0,F,basic,2020-09-24 12:00:00,1723.3211353077957,12580.40842749447,315.0,Colombia,True
1536,Cliente_536,55.0,M,gold,2020-09-25 00:00:00,3488.722160727815,6353.196271167887,449.0,Chile,True
1537,Cliente_537,31.0,F,basic,2020-09-25 12:00:00,947.7278012738983,19283.372321272753,627.0,Chile,True
1538,Cliente_538,42.0,F,premium,2020-09-26 00:00:00,2601.0502190965913,13898.914193236871,610.0,Colombia,True
1539,Cliente_539,22.0,F,silver,2020-09-26 12:00:00,955.1594225424371,3302.2256293507157,781.0,Colombia,True
1540,Cliente_540,20.0,M,basic,2020-09-27 00:00:00,5510.932489192012,2955.923491766086,807.0,Mexico,True
1541,Cliente_541,45.0,M,premium,2020-09-27 12:00:00,2132.9536576292535,9567.093431701396,372.0,Chile,True
1542,Cliente_542,71.0,F,silver,2020-09-28 00:00:00,3587.8839533388154,7005.688729632387,398.0,Colombia,False
1543,Cliente_543,49.0,M,silver,2020-09-28 12:00:00,1715.8114517828205,22454.146346091693,694.0,Colombia,True
1544,Cliente_544,21.0,F,silver,2020-09-29 00:00:00,6626.877543259301,11068.889920001266,510.0,Chile,True
1545,Cliente_545,23.0,F,gold,2020-09-29 12:00:00,4451.541694207138,5618.372077485633,736.0,Chile,True
1546,Cliente_546,49.0,M,basic,2020-09-30 00:00:00,1063.4064885611704,,844.0,Mexico,True
1547,Cliente_547,50.0,F,silver,2020-09-30 12:00:00,966.3120198012062,5750.3521254908055,498.0,Mexico,True
1548,Cliente_548,40.0,F,silver,2020-10-01 00:00:00,8238.948618874007,2777.0634736182437,655.0,Chile,True
1549,Cliente_549,36.0,M,basic,2020-10-01 12:00:00,185.1750781360007,6873.1221550190285,321.0,Mexico,True
1550,Cliente_550,47.0,M,basic,2020-10-02 00:00:00,15154.709523475449,4253.155952586979,758.0,Colombia,True
1551,Cliente_551,24.0,M,silver,2020-10-02 12:00:00,1213.1310875887664,17851.600493705788,743.0,Argentina,True
1552,Cliente_552,,M,basic,2020-10-03 00:00:00,6301.039670768726,3283.1588652394657,768.0,Colombia,True
1553,Cliente_553,45.0,F,basic,2020-10-03 12:00:00,4546.399654731463,15982.423055084633,627.0,Peru,True
1554,Cliente_554,27.0,F,premium,2020-10-04 00:00:00,1873.9215629385126,6578.765676673002,760.0,Chile,True
1555,Cliente_555,38.0,M,silver,2020-10-04 12:00:00,4168.3136168413275,2280.5088688988217,528.0,Mexico,True
1556,Cliente_556,92.0,F,premium,2020-10-05 00:00:00,3117.747200058237,11396.644051241246,844.0,Chile,True
1557,Cliente_557,35.0,F,basic,2020-10-05 12:00:00,7263.426633839117,20935.577674341494,493.0,Chile,True
1558,Cliente_558,48.0,F,gold,2020-10-06 00:00:00,1148.1377051240415,8795.442839184376,692.0,Mexico,False
1559,Cliente_559,52.0,F,silver,2020-10-06 12:00:00,6459.316800908276,6956.141830806207,760.0,Chile,True
1560,Cliente_560,42.0,M,basic,2020-10-07 00:00:00,283.7320483602535,35844.93064310001,581.0,Chile,True
1561,Cliente_561,33.0,M,basic,2020-10-07 12:00:00,5856.660004446144,21161.626750986405,666.0,Colombia,True
1562,Cliente_562,29.0,M,silver,2020-10-08 00:00:00,2895.118534085391,15017.887482858483,479.0,Chile,True
1563,Cliente_563,37.0,F,basic,2020-10-08 12:00:00,5103.02716505622,1621.9682715841127,692.0,Colombia,True
1564,Cliente_564,37.0,F,basic,2020-10-09 00:00:00,5964.850276397292,4636.542185831686,552.0,Peru,True
1565,Cliente_565,59.0,F,basic,2020-10-09 12:00:00,16602.03938988985,6830.124439219607,548.0,Colombia,True
1566,Cliente_566,64.0,F,basic,2020-10-10 00:00:00,3340.583481193276,11736.957835061292,434.0,Chile,True
1567,Cliente_567,67.0,M,basic,2020-10-10 12:00:00,1015.9177302620703,16594.16603423062,612.0,Colombia,True
1568,Cliente_568,34.0,F,basic,2020-10-11 00:00:00,25365.727951156583,3522.126396742144,484.0,Mexico,True
1569,Cliente_569,55.0,M,basic,2020-10-11 12:00:00,4443.452906663644,12882.001179415473,418.0,Colombia,True
1570,Cliente_570,44.0,F,basic,2020-10-12 00:00:00,8133.965014659567,3192.0916308275696,628.0,Mexico,True
1571,Cliente_571,23.0,M,basic,2020-10-12 12:00:00,1815.8631700914195,14310.18574961066,602.0,Chile,True
1572,Cliente_572,17.0,M,silver,2020-10-13 00:00:00,1795.966570536176,3353.05926502329,383.0,Chile,True
1573,Cliente_573,35.0,M,silver,2020-10-13 12:00:00,3411.3305295811338,21895.305018108378,737.0,Colombia,True
1574,Cliente_574,37.0,O,premium,2020-10-14 00:00:00,5683.89050699952,9931.417800443089,762.0,Mexico,True
1575,Cliente_575,26.0,F,premium,2020-10-14 12:00:00,4138.182387115733,5959.481201183677,611.0,Chile,True
1576,Cliente_576,58.0,M,basic,2020-10-15 00:00:00,902.1354175509492,10330.880526395373,842.0,Colombia,True
1577,Cliente_577,62.0,M,silver,2020-10-15 12:00:00,18474.710228656077,4799.966310547706,623.0,Colombia,True
1578,Cliente_578,37.0,M,basic,2020-10-16 00:00:00,711.9626684435539,8250.965701068377,489.0,Mexico,False
1579,Cliente_579,62.0,M,basic,2020-10-16 12:00:00,4425.009893635639,3646.3984276839847,720.0,Colombia,True
1580,Cliente_580,46.0,M,silver,2020-10-17 00:00:00,3070.9240034501427,10273.768708866342,556.0,Chile,True
1581,Cliente_581,10.0,F,premium,2020-10-17 12:00:00,61865.07343315083,6620.907632760956,596.0,Colombia,True
1582,Cliente_582,9.0,F,silver,2020-10-18 00:00:00,1770.305854854425,6869.842924537875,727.0,Colombia,True
1583,Cliente_583,45.0,O,premium,2020-10-18 12:00:00,684.4771704462522,7835.609274905831,454.0,Chile,True
1584,Cliente_584,37.0,M,silver,2020-10-19 00:00:00,6505.205583708541,3977.5806420063786,499.0,Colombia,True
1585,Cliente_585,26.0,F,silver,2020-10-19 12:00:00,1631.5174009602583,42715.248305936155,637.0,Colombia,False
1586,Cliente_586,46.0,M,basic,2020-10-20 00:00:00,10685.60335199642,6881.820221492157,578.0,Colombia,True
1587,Cliente_587,72.0,M,silver,2020-10-20 12:00:00,8527.506534700948,19516.575250453294,554.0,Mexico,True
1588,Cliente_588,41.0,M,gold,2020-10-21 00:00:00,6957.437948791995,3191.946734460507,776.0,Mexico,True
1589,Cliente_589,33.0,O,gold,2020-10-21 12:00:00,1173.347519275594,1335.045740267048,763.0,Mexico,True
1590,Cliente_590,29.0,O,basic,2020-10-22 00:00:00,8415.160033900878,9954.241443569701,733.0,Chile,True
1591,Cliente_591,22.0,F,silver,2020-10-22 12:00:00,47401.53984489389,19011.321775666445,804.0,Chile,True
1592,Cliente_592,52.0,M,silver,2020-10-23 00:00:00,1890.0107082593322,21421.021790164647,501.0,Chile,True
1593,Cliente_593,33.0,F,silver,2020-10-23 12:00:00,2354.947006572671,17102.457332085953,764.0,Peru,True
1594,Cliente_594,37.0,F,basic,2020-10-24 00:00:00,2516.9463924599568,6843.40639059115,833.0,Colombia,True
1595,Cliente_595,33.0,M,basic,2020-10-24 12:00:00,2071.9487386741375,12845.213033173259,339.0,Mexico,True
1596,Cliente_596,64.0,M,silver,2020-10-25 00:00:00,3514.531682560731,4869.664900565275,429.0,Colombia,True
1597,Cliente_597,18.0,F,basic,2020-10-25 12:00:00,3054.5820760394877,4966.340973026664,713.0,Chile,False
1598,Cliente_598,50.0,F,gold,2020-10-26 00:00:00,2779.9276530145044,9654.917274508194,471.0,Chile,True
1599,Cliente_599,53.0,F,basic,2020-10-26 12:00:00,1027.3040028870294,9795.169318883663,530.0,Chile,True
1600,Cliente_600,28.0,F,silver,2020-10-27 00:00:00,12436.505788735503,5302.350296133914,536.0,Peru,True
1601,Cliente_601,49.0,F,silver,2020-10-27 12:00:00,4674.294199246862,9376.392972109661,309.0,Argentina,True
1602,Cliente_602,37.0,F,gold,2020-10-28 00:00:00,9545.67341471481,20194.01537429817,383.0,Chile,True
1603,Cliente_603,52.0,F,basic,2020-10-28 12:00:00,6106.432694266304,3986.133339157346,746.0,Mexico,True
1604,Cliente_604,25.0,M,gold,2020-10-29 00:00:00,122.88399704493219,13883.706400382178,678.0,Chile,True
1605,Cliente_605,44.0,F,basic,2020-10-29 12:00:00,8822.844279546222,2720.7856713900924,344.0,Peru,True
1606,Cliente_606,41.0,M,premium,2020-10-30 00:00:00,7890.36787187319,2111.8810303809005,801.0,Chile,True
1607,Cliente_607,48.0,M,gold,2020-10-30 12:00:00,3977.056087012063,10323.373597627924,339.0,Mexico,True
1608,Cliente_608,4.0,M,silver,2020-10-31 00:00:00,40315.42352952252,7695.001104472538,699.0,Mexico,False
1609,Cliente_609,29.0,F,basic,2020-10-31 12:00:00,10447.961435489371,8886.269877724335,659.0,Mexico,True
1610,Cliente_610,48.0,M,silver,2020-11-01 00:00:00,9994.69290423976,8771.72188623653,539.0,Chile,True
1611,Cliente_611,66.0,F,gold,2020-11-01 12:00:00,387.89151915669845,17408.99095913187,696.0,Colombia,True
1612,Cliente_612,55.0,F,basic,2020-11-02 00:00:00,14953.743086994176,12400.976489108374,779.0,Peru,True
1613,Cliente_613,46.0,O,silver,2020-11-02 12:00:00,6721.382206229867,11786.276632335204,456.0,Chile,True
1614,Cliente_614,27.0,M,gold,2020-11-03 00:00:00,596.5083303553739,24506.73209724804,524.0,Colombia,True
1615,Cliente_615,44.0,F,silver,2020-11-03 12:00:00,4376.261214671799,16688.689277016587,467.0,Peru,False
1616,Cliente_616,48.0,O,basic,2020-11-04 00:00:00,393.0918087991873,9354.55505869693,815.0,Chile,True
1617,Cliente_617,66.0,M,basic,2020-11-04 12:00:00,6776.0799448494145,18854.750811229518,818.0,Argentina,True
1618,Cliente_618,26.0,M,basic,2020-11-05 00:00:00,3706.479326126158,6498.749426222934,848.0,Chile,True
1619,Cliente_619,34.0,F,basic,2020-11-05 12:00:00,1454.302008369084,6637.693846091403,486.0,Chile,True
1620,Cliente_620,70.0,M,basic,2020-11-06 00:00:00,6950.99918880267,23195.6741985676,456.0,Mexico,True
1621,Cliente_621,37.0,M,silver,2020-11-06 12:00:00,1201.6760988484425,6756.119537796205,738.0,Peru,True
1622,Cliente_622,47.0,O,premium,2020-11-07 00:00:00,3443.323082119727,11202.409639629685,494.0,Mexico,True
1623,Cliente_623,24.0,F,basic,2020-11-07 12:00:00,11255.909087638793,10736.43097971102,779.0,Mexico,True
1624,Cliente_624,34.0,F,basic,2020-11-08 00:00:00,1981.2018207459005,9173.330099759822,329.0,Colombia,True
1625,Cliente_625,44.0,M,silver,2020-11-08 12:00:00,953.0413733402899,34216.331053929534,703.0,Colombia,True
1626,Cliente_626,34.0,M,silver,2020-11-09 00:00:00,11042.606458198112,7343.165667313657,366.0,Colombia,True
1627,Cliente_627,42.0,M,basic,2020-11-09 12:00:00,3405.740401562065,33475.18179277968,599.0,Chile,True
1628,Cliente_628,43.0,F,silver,2020-11-10 00:00:00,33169.8956731486,3427.5036517727776,,Colombia,False
1629,Cliente_629,41.0,F,basic,2020-11-10 12:00:00,5555.054030805991,7801.855145959489,,Chile,True
1630,Cliente_630,28.0,M,silver,2020-11-11 00:00:00,7447.232960408914,6688.963694582485,437.0,Mexico,True
1631,Cliente_631,52.0,F,silver,2020-11-11 12:00:00,4611.080052489479,15060.878061523656,314.0,Peru,True
1632,Cliente_632,42.0,F,premium,2020-11-12 00:00:00,5814.236532362542,2736.0872692190155,781.0,Chile,True
1633,Cliente_633,30.0,M,basic,2020-11-12 12:00:00,6192.236728036328,10997.258523941713,350.0,Mexico,True
1634,Cliente_634,27.0,F,gold,2020-11-13 00:00:00,6726.699820048572,16980.768640677637,420.0,Mexico,False
1635,Cliente_635,24.0,M,basic,2020-11-13 12:00:00,779.8757803636629,6236.934976918618,365.0,Peru,True
1636,Cliente_636,58.0,F,gold,2020-11-14 00:00:00,1063.6159106907035,4929.134360247189,325.0,Colombia,True
1637,Cliente_637,29.0,F,gold,2020-11-14 12:00:00,6594.279287010741,4958.34779864994,585.0,Mexico,True
1638,Cliente_638,26.0,O,silver,2020-11-15 00:00:00,3332.268314402511,12033.50842679923,354.0,Mexico,True
1639,Cliente_639,25.0,M,basic,2020-11-15 12:00:00,1192.8175162071166,2278.9224998994246,323.0,Peru,True
1640,Cliente_640,10.0,M,silver,2020-11-16 00:00:00,4277.731602771594,2844.776788767127,513.0,Peru,True
1641,Cliente_641,73.0,M,silver,2020-11-16 12:00:00,20668.537929974722,8661.98086720183,,Mexico,True
1642,Cliente_642,41.0,M,silver,2020-11-17 00:00:00,3750.1326442474265,12931.254470176778,351.0,Chile,True
1643,Cliente_643,26.0,F,basic,2020-11-17 12:00:00,4945.973116849463,10098.748999736683,633.0,Mexico,True
1644,Cliente_644,34.0,F,basic,2020-11-18 00:00:00,5140.648618102819,13108.314669658545,351.0,Argentina,True
1645,Cliente_645,21.0,O,silver,2020-11-18 12:00:00,1433.0677946956253,3506.6370852778355,598.0,Colombia,True
1646,Cliente_646,42.0,M,basic,2020-11-19 00:00:00,2805.1046643123173,2000.9068263594804,621.0,Colombia,True
1647,Cliente_647,37.0,F,basic,2020-11-19 12:00:00,243.07705844953878,16420.81877993435,626.0,Chile,False
1648,Cliente_648,56.0,M,basic,2020-11-20 00:00:00,959.9886054780491,2939.02330670056,314.0,Colombia,True
1649,Cliente_649,29.0,F,gold,2020-11-20 12:00:00,2712.4648652930923,12233.574369366906,630.0,Mexico,True
1650,Cliente_650,45.0,M,silver,2020-11-21 00:00:00,713.3729412051814,1875.9868094717044,,Mexico,True
1651,Cliente_651,,F,basic,2020-11-21 12:00:00,2909.0491074063343,13925.05025888517,340.0,Colombia,True
1652,Cliente_652,27.0,M,gold,2020-11-22 00:00:00,2089.2944702816526,8091.878919380294,359.0,Peru,True
1653,Cliente_653,45.0,M,silver,2020-11-22 12:00:00,14592.732714682592,18633.341490066654,588.0,Argentina,True
1654,Cliente_654,38.0,F,gold,2020-11-23 00:00:00,33787.43688995464,15272.695285216632,767.0,Chile,True
1655,Cliente_655,54.0,F,basic,2020-11-23 12:00:00,2787.338925759058,6148.425338745076,677.0,Mexico,True
1656,Cliente_656,46.0,F,basic,2020-11-24 00:00:00,4685.775368508336,5229.654622121536,491.0,Chile,True
1657,Cliente_657,32.0,M,gold,2020-11-24 12:00:00,12732.609467807459,10434.642422175004,693.0,Mexico,True
1658,Cliente_658,53.0,M,basic,2020-11-25 00:00:00,2961.4453505604233,5424.867120575576,651.0,Mexico,True
1659,Cliente_659,44.0,M,silver,2020-11-25 12:00:00,4938.706828127306,589.0864673526766,614.0,Colombia,True
1660,Cliente_660,32.0,F,basic,2020-11-26 00:00:00,559.864617824631,,439.0,Peru,True
1661,Cliente_661,54.0,M,silver,2020-11-26 12:00:00,5540.19780484654,4070.580030083294,516.0,Mexico,True
1662,Cliente_662,53.0,F,silver,2020-11-27 00:00:00,13794.982169883717,5280.598890627361,,Argentina,True
1663,Cliente_663,26.0,F,basic,2020-11-27 12:00:00,779.4722145574723,10278.01199260197,744.0,Mexico,True
1664,Cliente_664,29.0,F,silver,2020-11-28 00:00:00,406.99150927207165,21870.15130129916,380.0,Peru,True
1665,Cliente_665,41.0,F,gold,2020-11-28 12:00:00,14081.890884062761,35246.46380781204,771.0,Chile,True
1666,Cliente_666,34.0,F,gold,2020-11-29 00:00:00,2038.6635245253515,11988.467103671042,728.0,Chile,True
1667,Cliente_667,35.0,M,basic,2020-11-29 12:00:00,1168.2553550505884,5033.892632116068,366.0,Chile,False
1668,Cliente_668,28.0,M,gold,2020-11-30 00:00:00,3348.2376009542963,17597.198505167988,669.0,Peru,False
1669,Cliente_669,42.0,M,basic,2020-11-30 12:00:00,1547.2514930027924,2419.248330884797,660.0,Chile,True
1670,Cliente_670,43.0,M,silver,2020-12-01 00:00:00,860.8279064627526,4662.998673131553,379.0,Colombia,True
1671,Cliente_671,18.0,M,gold,2020-12-01 12:00:00,478.3604484545081,6743.249250113191,829.0,Mexico,True
1672,Cliente_672,34.0,F,basic,2020-12-02 00:00:00,25978.163320478467,1736.7567934053316,477.0,Colombia,True
1673,Cliente_673,31.0,M,basic,2020-12-02 12:00:00,22024.10111448819,,689.0,Chile,True
1674,Cliente_674,44.0,F,gold,2020-12-03 00:00:00,2210.523361804278,4197.558687063203,685.0,Mexico,True
1675,Cliente_675,48.0,F,premium,2020-12-03 12:00:00,68973.37002854039,9858.788379435615,400.0,Mexico,True
1676,Cliente_676,50.0,F,basic,2020-12-04 00:00:00,14678.574915811985,6551.539274930226,440.0,Chile,True
1677,Cliente_677,34.0,M,silver,2020-12-04 12:00:00,2810.321439620126,4133.7627661095585,843.0,Chile,True
1678,Cliente_678,48.0,F,basic,2020-12-05 00:00:00,45445.539544109444,3643.4125878048526,798.0,Chile,True
1679,Cliente_679,17.0,F,silver,2020-12-05 12:00:00,256.40689604527705,7795.315435181163,721.0,Chile,True
1680,Cliente_680,59.0,M,silver,2020-12-06 00:00:00,2321.336027030008,14470.767675816076,688.0,Colombia,True
1681,Cliente_681,29.0,O,gold,2020-12-06 12:00:00,24636.535030543942,14117.421717541301,437.0,Colombia,True
1682,Cliente_682,19.0,M,silver,2020-12-07 00:00:00,1980.4688036728248,10247.668505318077,480.0,Mexico,True
1683,Cliente_683,29.0,M,gold,2020-12-07 12:00:00,12190.558441949535,12811.08996975065,717.0,Colombia,True
1684,Cliente_684,61.0,M,basic,2020-12-08 00:00:00,918.822262542894,8599.487907681909,841.0,Chile,True
1685,Cliente_685,49.0,M,silver,2020-12-08 12:00:00,1348.2045137104853,4787.510939381486,457.0,Colombia,False
1686,Cliente_686,66.0,F,basic,2020-12-09 00:00:00,4750.13815306737,24922.52946165133,812.0,Chile,True
1687,Cliente_687,44.0,M,basic,2020-12-09 12:00:00,6597.073615740796,4797.679423602994,305.0,Peru,True
1688,Cliente_688,60.0,F,basic,2020-12-10 00:00:00,3828.7101251224217,28587.817143855413,494.0,Colombia,True
1689,Cliente_689,34.0,F,silver,2020-12-10 12:00:00,1815.2587119513555,13481.12981746642,357.0,Peru,True
1690,Cliente_690,20.0,F,silver,2020-12-11 00:00:00,977.3196434604589,6618.329121773524,506.0,Chile,False
1691,Cliente_691,45.0,M,silver,2020-12-11 12:00:00,50820.52266160169,2899.2153941088686,555.0,Peru,True
1692,Cliente_692,41.0,F,basic,2020-12-12 00:00:00,4539.096913204828,10609.030236805716,809.0,Chile,True
1693,Cliente_693,47.0,M,basic,2020-12-12 12:00:00,11237.071522870072,7800.648756880528,446.0,Colombia,True
1694,Cliente_694,52.0,F,gold,2020-12-13 00:00:00,9759.830846387813,21390.935589939392,518.0,Chile,True
1695,Cliente_695,46.0,F,basic,2020-12-13 12:00:00,1690.640242101761,3530.5920017926032,470.0,Chile,True
1696,Cliente_696,38.0,M,gold,2020-12-14 00:00:00,3166.2977838026773,18874.189793004163,816.0,Chile,True
1697,Cliente_697,39.0,M,silver,2020-12-14 12:00:00,1184.7374004434096,26367.630943534343,427.0,Mexico,True
1698,Cliente_698,47.0,F,silver,2020-12-15 00:00:00,7511.186960295208,4557.472106950078,345.0,Chile,True
1699,Cliente_699,18.0,M,silver,2020-12-15 12:00:00,2470.5019276518715,14623.375871176164,655.0,Chile,True
1700,Cliente_700,29.0,M,silver,2020-12-16 00:00:00,21037.95295569296,24908.09560499178,400.0,Argentina,True
1701,Cliente_701,71.0,M,premium,2020-12-16 12:00:00,432.77596883525547,24072.77690300007,744.0,Chile,True
1702,Cliente_702,32.0,F,basic,2020-12-17 00:00:00,5457.50370809788,18807.91388554169,557.0,Chile,True
1703,Cliente_703,50.0,M,basic,2020-12-17 12:00:00,63348.56746022829,32076.102009332837,400.0,Chile,True
1704,Cliente_704,34.0,M,silver,2020-12-18 00:00:00,1239.3144367700695,8547.452199833473,462.0,Chile,True
1705,Cliente_705,36.0,F,gold,2020-12-18 12:00:00,3620.9145081838233,7817.453285335041,303.0,Chile,True
1706,Cliente_706,7.0,F,gold,2020-12-19 00:00:00,1961.1055043527997,28436.29812298284,683.0,Peru,True
1707,Cliente_707,49.0,F,premium,2020-12-19 12:00:00,8760.377882868674,1227.0154382684107,743.0,Argentina,True
1708,Cliente_708,31.0,F,silver,2020-12-20 00:00:00,270.2134802682828,6452.313210704854,675.0,Mexico,True
1709,Cliente_709,9.0,M,silver,2020-12-20 12:00:00,704.9015288698596,4217.112624832248,815.0,Mexico,True
1710,Cliente_710,18.0,M,silver,2020-12-21 00:00:00,908.924511410575,8378.605093199843,316.0,Argentina,True
1711,Cliente_711,41.0,F,silver,2020-12-21 12:00:00,8591.98318728892,11311.834177508159,559.0,Peru,True
1712,Cliente_712,37.0,F,basic,2020-12-22 00:00:00,2404.240579571956,12961.017068357503,641.0,Mexico,True
1713,Cliente_713,27.0,F,premium,2020-12-22 12:00:00,1391.659360219086,8627.64713606316,537.0,Colombia,True
1714,Cliente_714,33.0,M,silver,2020-12-23 00:00:00,4875.040656251001,9301.294719245932,790.0,Chile,True
1715,Cliente_715,-7.0,F,basic,2020-12-23 12:00:00,3905.2051740707398,17595.269768179423,460.0,Chile,True
1716,Cliente_716,15.0,F,basic,2020-12-24 00:00:00,2362.202749522262,5130.137748870169,787.0,Chile,True
1717,Cliente_717,49.0,M,basic,2020-12-24 12:00:00,1642.5221854822878,6150.809079821512,495.0,Mexico,True
1718,Cliente_718,47.0,F,silver,2020-12-25 00:00:00,1007.4280515621953,3896.058273701495,427.0,Mexico,True
1719,Cliente_719,48.0,M,basic,2020-12-25 12:00:00,16551.658290325875,8019.874781449405,739.0,Chile,True
1720,Cliente_720,49.0,F,basic,2020-12-26 00:00:00,17948.258412420328,2214.360021131475,580.0,Peru,True
1721,Cliente_721,46.0,M,basic,2020-12-26 12:00:00,618.2143296438927,22919.02022229156,383.0,Mexico,True
1722,Cliente_722,61.0,M,premium,2020-12-27 00:00:00,1869.9118996092898,15315.651189955755,657.0,Mexico,True
1723,Cliente_723,49.0,F,silver,2020-12-27 12:00:00,5135.6312681590625,3694.00065082973,462.0,Mexico,True
1724,Cliente_724,40.0,F,basic,2020-12-28 00:00:00,1013.1459049756754,21768.445114782568,628.0,Chile,True
1725,Cliente_725,63.0,M,basic,2020-12-28 12:00:00,7274.375355639943,6549.698665106847,722.0,Peru,True
1726,Cliente_726,48.0,M,silver,2020-12-29 00:00:00,3875.0503194977487,4624.506661723816,322.0,Chile,True
1727,Cliente_727,48.0,M,silver,2020-12-29 12:00:00,8107.121986963246,10926.162575070855,694.0,Chile,True
1728,Cliente_728,32.0,F,silver,2020-12-30 00:00:00,48171.3234152442,2162.6427788593364,378.0,Mexico,True
1729,Cliente_729,40.0,M,silver,2020-12-30 12:00:00,402.49920255948064,,416.0,Chile,True
1730,Cliente_730,22.0,F,silver,2020-12-31 00:00:00,17286.173895543903,10920.258015641279,636.0,Chile,True
1731,Cliente_731,17.0,F,basic,2020-12-31 12:00:00,1590.9650456719817,33726.66872353404,567.0,Peru,True
1732,Cliente_732,14.0,F,silver,2021-01-01 00:00:00,6942.108849487307,2927.49420689514,542.0,Mexico,True
1733,Cliente_733,36.0,M,silver,2021-01-01 12:00:00,5852.578865633287,3120.9893660365847,718.0,Argentina,True
1734,Cliente_734,60.0,M,basic,2021-01-02 00:00:00,16285.648250022949,6686.9954449895395,589.0,Argentina,True
